""	"Matías Vargas"	"28"	"130"	"140"	"Arjantin"	"Al-Fateh Sports Club"	"£18.292.534"	"AM/ST LC"	"66,39"	"66,39"
""	"Jamie Atangana"	"17"	"89"	"140"	"İsviçre"	"Servette FC"	"£1.347.276"	"ST "	"54,67"	"74,58"
""	"Abner Vinicius"	"25"	"133"	"140"	"Brezilya"	"Olympique Lyonnais"	"£7.594.303"	"D/WB L"	"64,76"	"66,22"
""	"Matheus Nascimento"	"21"	"117"	"140"	"Brezilya"	"BOT"	"£2.108.895"	"AM/ST R"	"62,43"	"71,66"
""	"Kazuki Fujita"	"24"	"122"	"140"	"Japonya"	"Albirex Niigata"	"£1.490.452"	"GK "	"61,44"	"69,24"
""	"Riku Handa"	"23"	"130"	"140"	"Japonya"	"PSV"	"£5.129.073"	"D/WB RC"	"63,55"	"68,09"
""	"Simon Ebonog"	"21"	"115"	"140"	"Kamerun,Fransa"	"Havre AC"	"£4.234.613"	"DM/M C"	"62,1"	"73,19"
""	"Claudio Bravo"	"28"	"120"	"140"	"Arjantin,Amerika Birleşik Devletleri"	"Asociación Atlética Argentinos Juniors"	"£2.526.516"	"D/WB L"	"62,19"	"63,94"
""	"Joaquín Pereyra"	"26"	"130"	"140"	"Arjantin,Amerika Birleşik Devletleri"	"Minnesota United FC"	"£7.667.844"	"DM/M LC"	"65,7"	"67,11"
""	"Christian Bassogog"	"29"	"120"	"140"	"Kamerun"	"Al-Okhdood Club"	"£300.000.000"	"AM/ST RL"	"59,81"	"59,81"
""	"Román Vega"	"21"	"122"	"140"	"Arjantin"	"Zenit St. Petersburg"	"£5.847.616"	"D/WB L"	"63,8"	"72"
""	"Xavi Deraet"	"16"	"82"	"140"	"Belçika"	"R Antwerp FC"	"£29.071"	"DM C"	"52,15"	"73,64"
""	"Saud Abdulhamid"	"26"	"130"	"140"	"Suudi Arabistan"	"Associazione Sportiva Roma"	"£2.574.393"	"D/WB R"	"64,86"	"66,25"
""	"Elias Bethke"	"22"	"115"	"140"	"Almanya"	"SG Dynamo Dresden"	"£1.717.611"	"GK "	"63,72"	"75"
""	"Joseph Okumu"	"28"	"129"	"140"	"Kenya"	"Stade de Reims"	"£2.900.649"	"D C"	"66,24"	"67,8"
""	"Diogo Prioste"	"21"	"115"	"140"	"Portekiz"	"Sport Lisboa e Benfica"	"£5.185.240"	"DM/M C"	"60,75"	"71,6"
""	"Terem Moffi"	"26"	"127"	"140"	"Nijerya"	"OGC Nice"	"£6.954.790"	"ST "	"64,67"	"65,57"
""	"Kiril Despodov"	"28"	"130"	"140"	"Bulgaristan"	"AS PAOK Salonika"	"£5.984.199"	"AM RL"	"63,67"	"63,67"
""	"Vitalii Kholod"	"21"	"105"	"140"	"Ukrayna"	"Karpaty Lviv"	"£6.562.657"	"D C"	"56,58"	"70,73"
""	"Samuel Gigot"	"31"	"129"	"140"	"Fransa"	"Capitolini Celesti"	"£408.572"	"D C"	"70,2"	"70,2"
""	"Adam Ounas"	"28"	"120"	"140"	"Cezayir,Fransa"	"Al-Shamal Sports Club"	"£4.234.078"	"AM/ST RLC"	"63,33"	"63,33"
""	"Corean Drost"	"18"	"90"	"140"	"Hollanda,Tunus"	"PEC Zwolle"	"£2.972.871"	"M/AM RC"	"55,52"	"75,35"
""	"Alistair Johnston"	"26"	"133"	"140"	"Kanada,Kuzey İrlanda,Amerika Birleşik Devletleri"	"Celtic"	"£14.851.188"	"D/WB R"	"66,64"	"68,63"
""	"Aïssa Laidouni"	"28"	"130"	"140"	"Tunus,Fransa"	"Al-Wakrah Sport Club"	"£8.670.374"	"DM/M C"	"67,01"	"68,45"
""	"Alexander Djiku"	"31"	"127"	"140"	"Gana,Fransa"	"Spartak Moscow"	"£300.000.000"	"D C"	"65"	"65"
""	"John Tolkin"	"23"	"123"	"140"	"Amerika Birleşik Devletleri"	"Holstein Kiel"	"£2.342.806"	"D/WB L"	"61,26"	"68,7"
""	"Alban Lafont"	"26"	"127"	"140"	"Fildişi Sahilleri,Fransa,Burkina Faso"	"FC Nantes"	"£2.481.137"	"GK "	"64,28"	"69,58"
""	"Malang Sarr"	"26"	"135"	"140"	"Fransa,Senegal"	"RC Lens"	"£7.543.630"	"D C"	"67,38"	"68,82"
""	"Jona Benkotić"	"16"	"90"	"140"	"Hırvatistan"	"GNK Dinamo Zagreb"	"£2.450.890"	"DM/M C"	"54,54"	"74,02"
""	"Michaël Cuisance"	"26"	"130"	"140"	"Fransa"	"Hertha BSC"	"£2.723.548"	"DM/M/AM RC"	"65,51"	"66,91"
""	"Edson Puch"	"39"	"102"	"140"	"Şili"	"Deportes Iquique"	"£300.000.000"	"AM RLC"	"57,59"	"57,59"
""	"Cristopher Toselli"	"37"	"109"	"140"	"Şili"	"Universidad de Chile"	"£31.676"	"GK "	"62,39"	"62,39"
""	"Juan González"	"21"	"70"	"140"	"Meksika"	""	"£0"	"ST "	"50,33"	"72,07"
""	"Yahia Fofana"	"25"	"125"	"140"	"Fildişi Sahilleri,Fransa"	"Rizespor A.Ş."	"£3.577.815"	"GK "	"66,22"	"73,24"
""	"Arda Öztürk"	"18"	"99"	"140"	"Türkiye"	"Trabzonspor A.Ş."	"£2.802.622"	"D C"	"59,11"	"76,08"
""	"Óscar Opazo"	"34"	"99"	"140"	"Şili"	""	"£0"	"D/WB RL"	"55,14"	"55,14"
""	"Teddy Teuma"	"32"	"127"	"140"	"Malta,Fransa"	"R Standard de Liège"	"£2.960.625"	"M/AM C"	"65,32"	"65,32"
""	"Tommy Setford"	"19"	"107"	"140"	"İngiltere,Hollanda"	"Arsenal"	"£3.181.147"	"GK "	"56,94"	"70,22"
""	"Nazar Domchak"	"18"	"99"	"140"	"Ukrayna"	"Karpaty Lviv"	"£6.369.441"	"GK "	"55,67"	"71,74"
""	"Guillermo Maripán"	"31"	"134"	"140"	"Şili"	"Torino"	"£5.097.108"	"D C"	"69,8"	"69,8"
""	"Hennes Behrens"	"20"	"119"	"140"	"Almanya"	"TSG 1899 Hoffenheim"	"£2.851.882"	"D/WB L"	"60,14"	"69,16"
""	"Nathan Ngoumou"	"25"	"124"	"140"	"Kamerun,Fransa"	"Borussia Mönchengladbach"	"£1.782.426"	"M/AM RL"	"61,32"	"64,47"
""	"Sikou Niakaté"	"26"	"135"	"140"	"Mali,Fransa"	"Sporting Clube de Braga"	"£12.648.669"	"D C"	"66,63"	"68,06"
""	"Toma Bašić"	"28"	"133"	"140"	"Hırvatistan"	"Capitolini Celesti"	"£2.338.892"	"DM/M C"	"65,84"	"66,83"
""	"Ardian Ismajli"	"29"	"133"	"140"	"Arnavutluk,Kosova"	"Torino"	"£7.815.582"	"D C"	"69,41"	"69,93"
""	"Petar Musa"	"27"	"138"	"140"	"Hırvatistan"	"FC Dallas"	"£5.550.727"	"ST "	"65,19"	"65,19"
""	"Marko Rog"	"30"	"109"	"140"	"Hırvatistan"	""	"£0"	"M C"	"60,7"	"60,7"
""	"Romain Faivre"	"27"	"135"	"140"	"Fransa"	"AFC Bournemouth"	"£14.646.500"	"M/AM RC"	"65,76"	"66,11"
""	"Javi Llabrés"	"23"	"115"	"140"	"İspanya"	"Mallorca"	"£816.446"	"AM RLC"	"60,14"	"68,2"
""	"Dion Beljo"	"23"	"129"	"140"	"Hırvatistan"	"GNK Dinamo Zagreb"	"£4.035.498"	"AM/ST C"	"63,71"	"66,72"
""	"Khalil Ayari"	"20"	"103"	"140"	"Tunus"	"Stade Tunisien"	"£864.206"	"AM RL"	"56,42"	"71,32"
""	"David López"	"22"	"115"	"140"	"İspanya"	"Mallorca"	"£4.009.919"	"D C"	"63,91"	"75,31"
""	"Charlie Patiño"	"21"	"116"	"140"	"İngiltere,İspanya"	"Coruña"	"£3.940.783"	"DM/M C"	"63,02"	"73,83"
""	"Niels Nkounkou"	"24"	"125"	"140"	"Fransa,Kongo"	"Eintracht Frankfurt"	"£1.839.464"	"D/WB L"	"63,92"	"68,02"
""	"Enzo Bardeli"	"24"	"123"	"140"	"Fransa"	"USL Dunkerque"	"£2.051.670"	"M/AM C"	"65,06"	"69,8"
""	"Adrian Leon Barišić"	"24"	"130"	"140"	"Bosna Hersek,Hırvatistan"	"FC Basel 1893"	"£3.437.183"	"D C"	"66,19"	"70,44"
""	"Ladislav Krejčí"	"33"	"105"	"140"	"Çekya"	"Teplice"	"£66.587"	"M/AM L"	"60,14"	"60,14"
""	"Fabián Hormazábal"	"29"	"119"	"140"	"Şili"	"Universidad de Chile"	"£999.529"	"D/WB/M R"	"60,19"	"60,78"
""	"Stefan Bajić"	"23"	"104"	"140"	"Fransa,Sırbistan"	"RC Strasbourg Alsace"	"£798.619"	"GK "	"56,72"	"71,11"
""	"Han-Noah Massengo"	"24"	"130"	"140"	"Fransa,Kongo"	"FC Augsburg"	"£6.572.239"	"DM/M C"	"66,31"	"70,27"
""	"Lukáš Masopust"	"32"	"123"	"140"	"Çekya"	"Slovan Liberec"	"£300.000.000"	"M/AM R"	"61,44"	"61,44"
""	"Jindřich Staněk"	"29"	"135"	"140"	"Çekya"	"SK Slavia Praha"	"£4.748.625"	"GK "	"69,17"	"70,27"
""	"Vladimír Coufal"	"33"	"139"	"140"	"Çekya"	"TSG 1899 Hoffenheim"	"£2.797.444"	"D/WB R"	"67,99"	"67,99"
""	"Valentin Gendrey"	"25"	"133"	"140"	"Fransa,Guadeloupe"	"TSG 1899 Hoffenheim"	"£7.850.173"	"D/WB R"	"66,31"	"68,79"
""	"Allan Tchaptchet"	"23"	"111"	"140"	"Kamerun,Fransa"	"Grenoble Foot 38"	"£1.018.488"	"D C"	"61,68"	"74,46"
""	"Michal Trávník"	"31"	"112"	"140"	"Çekya"	"Slovácko"	"£300.000.000"	"DM/M/AM C"	"59,17"	"59,17"
""	"Ondřej Kolář"	"30"	"113"	"140"	"Çekya"	"SK Slavia Praha"	"£382.387"	"GK "	"61,44"	"64,95"
""	"Adilson Malanda"	"23"	"122"	"140"	"Fransa,Amerika Birleşik Devletleri"	"Middlesbrough"	"£7.941.440"	"D C"	"64,26"	"72,52"
""	"Antonín Barák"	"30"	"115"	"140"	"Çekya"	"ACF Fiorentina"	"£2.016.160"	"M/AM C"	"63"	"63"
""	"Patrik Hrošovský"	"33"	"122"	"140"	"Slovakya"	"Viktoria Plzeň"	"£159.321"	"DM C"	"63,3"	"63,3"
""	"Alex Král"	"27"	"128"	"140"	"Çekya,Slovakya"	"1. FC Union Berlin"	"£2.999.920"	"DM/M C"	"66,31"	"68,87"
""	"Lorenz Assignon"	"25"	"132"	"140"	"Fransa,Togo"	"VfB Stuttgart"	"£16.789.308"	"D/WB R"	"64,68"	"67,25"
""	"Niek Schiks"	"21"	"116"	"140"	"Hollanda"	"PSV"	"£6.265.499"	"GK "	"58,44"	"68,34"
""	"Skelly Alvero"	"23"	"122"	"140"	"Fransa,Angola"	"SV Werder Bremen"	"£1.742.713"	"DM/M C"	"66,58"	"75,02"
""	"Silas"	"26"	"130"	"140"	"Kongo Demokratik Cumhuriyeti"	"1. FSV Mainz 05"	"£2.246.039"	"M/AM/ST RL"	"62,05"	"62,92"
""	"David Jurásek"	"25"	"120"	"140"	"Çekya"	"SK Slavia Praha"	"£361.179"	"D/WB L"	"61,84"	"66,64"
""	"Abdoullah Ba"	"22"	"114"	"140"	"Fransa,Moritanya"	"Sunderland"	"£4.747.690"	"M/AM RLC"	"59,29"	"69,21"
""	"Leandro Olima"	"17"	"87"	"140"	"Arjantin"	"Club Atlético Tucumán"	"£2.781.880"	"DM/M C"	"52,9"	"72,83"
""	"Sammy Braybrooke"	"21"	"107"	"140"	"İngiltere"	"Leicester City"	"£3.768.213"	"DM/M C"	"58,02"	"71,7"
""	"Pablo Pagis"	"22"	"128"	"140"	"Fransa"	"FC Lorient"	"£4.856.842"	"AM/ST RL"	"62,58"	"67,4"
""	"Alexander Scholz"	"32"	"122"	"140"	"Danimarka,Almanya"	"FC Tokyo"	"£160.876"	"D RC"	"63,37"	"63,37"
""	"Daniel Iversen"	"28"	"124"	"140"	"Danimarka"	"Preston North End"	"£6.821.100"	"GK "	"65,06"	"69,47"
""	"Jawad El Jemili"	"23"	"120"	"140"	"İspanya,Fas"	"Al-Shahaniya Sports Club"	"£6.344.771"	"AM RLC"	"62,57"	"68"
""	"Mikael Anderson"	"27"	"126"	"140"	"İzlanda,Danimarka,Jamaika"	"Djurgårdens IF"	"£3.513.840"	"M/AM LC"	"62,5"	"63,44"
""	"Wessam Abou Ali"	"26"	"130"	"140"	"Filistin,Danimarka"	"Columbus Crew"	"£10.352.034"	"ST "	"63,9"	"64,59"
""	"Mads Roerslev"	"26"	"123"	"140"	"Danimarka"	"Southampton"	"£10.245.600"	"D/WB R"	"63,88"	"68,53"
""	"Tom Louchet"	"22"	"121"	"140"	"Fransa"	"OGC Nice"	"£4.234.613"	"D/M RLC"	"59,29"	"66,54"
""	"Carlo Holse"	"26"	"131"	"140"	"Danimarka"	"Samsunspor A.Ş."	"£10.448.157"	"M/AM RLC"	"66,4"	"67,68"
""	"Jonathan Amon"	"26"	"108"	"140"	"Amerika Birleşik Devletleri,Nijerya,Danimarka"	"Vejle Boldklub"	"£725.246"	"M/AM RL"	"58,1"	"61,75"
""	"Owen Gene"	"22"	"108"	"140"	"Fransa,Martinik"	"FK Bodø/Glimt"	"£2.787.719"	"DM/M C"	"60"	"73,71"
""	"Albert Grønbæk"	"24"	"129"	"140"	"Danimarka"	"Stade Rennais FC"	"£5.911.174"	"AM RLC"	"64,14"	"66,63"
""	"Kristoffer Lund"	"23"	"126"	"140"	"Amerika Birleşik Devletleri,Danimarka"	"Palermo F.C."	"£2.102.754"	"D/WB L"	"63,13"	"69,44"
""	"Aral Şimşir"	"23"	"127"	"140"	"Danimarka,Türkiye"	"Fenerbahçe A.Ş."	"£7.938.131"	"AM/ST RLC"	"62,95"	"67,26"
""	"Tobias Bech"	"23"	"126"	"140"	"Danimarka"	"Aarhus Gymnastikforening"	"£5.778.597"	"M/AM/ST R"	"62,86"	"66,63"
""	"Tommaso Del Lungo"	"21"	"106"	"140"	"İtalya"	"Bergamo"	"£2.761.140"	"D/WB RC"	"57,52"	"71,5"
""	"Christian Rasmussen"	"22"	"118"	"140"	"Danimarka"	"Fortuna Düsseldorf 1895"	"£1.835.088"	"M/AM/ST RC"	"60,14"	"68,65"
""	"Oscar Fraulo"	"21"	"118"	"140"	"Danimarka,İtalya"	"Derby County"	"£7.134.700"	"DM/M/AM C"	"61,45"	"71,11"
""	"Elias Jelert"	"22"	"121"	"140"	"Danimarka"	"Galatasaray A.Ş."	"£4.925.978"	"D/WB RL"	"61,93"	"69,5"
""	"Jack Rodwell"	"34"	"104"	"140"	"İngiltere"	""	"£0"	"D/DM/M C"	"57,08"	"57,08"
""	"Valentin Rosier"	"29"	"127"	"140"	"Fransa,Guadeloupe"	"Atlético Pamplona"	"£4.580.848"	"D R"	"66,23"	"66,23"
""	"Róbert Mak"	"34"	"119"	"140"	"Slovakya"	"ŠK Slovan Bratislava"	"£30.999"	"M/AM RL"	"59,48"	"59,48"
""	"Carl Jenkinson"	"33"	"93"	"140"	"İngiltere,Finlandiya"	"Bromley"	"£35.831"	"D RC"	"56,23"	"56,23"
""	"Benik Afobe"	"32"	"108"	"140"	"Kongo Demokratik Cumhuriyeti,İngiltere"	"Al-Arabi Sports & Cultural Club"	"£963.084"	"AM/ST L"	"60,19"	"60,19"
""	"Callum McManaman"	"34"	"88"	"140"	"İngiltere,İrlanda Cumhuriyeti"	"Wigan Athletic"	"£13.289"	"M/AM RLC"	"54,43"	"54,43"
""	"Grant Hanley"	"33"	"108"	"140"	"İskoçya"	"Hibernian"	"£300.000.000"	"D C"	"66,49"	"66,49"
""	"Shane Duffy"	"33"	"108"	"140"	"İrlanda Cumhuriyeti,Kuzey İrlanda"	"Norwich City"	"£0"	"D C"	"67,82"	"67,82"
""	"Connor Wickham"	"32"	"104"	"140"	"İngiltere,Kuzey İrlanda,İrlanda Cumhuriyeti"	"Dubai City Football Club"	"£625.576"	"ST "	"54,67"	"54,67"
""	"Ravel Morrison"	"32"	"94"	"140"	"Jamaika,İngiltere"	"Arabian Falcons Football Club"	"£200.222"	"M/AM LC"	"55,29"	"55,29"
""	"Sam Johnstone"	"32"	"131"	"140"	"İngiltere"	"Wolverhampton Wanderers"	"£300.000.000"	"GK "	"67,78"	"67,78"
""	"Jordan Cousins"	"31"	"85"	"140"	"Jamaika,İngiltere"	"Eastleigh"	"£300.000.000"	"DM/M C"	"53,17"	"53,17"
""	"Loris Karius"	"32"	"129"	"140"	"Almanya"	"FC Schalke 04"	"£1.790.269"	"GK "	"67,44"	"67,44"
""	"Igão"	"18"	"85"	"140"	"Brezilya"	"SPO"	"£947.715"	"D C"	"53,12"	"73,99"
""	"Gylfi Sigurðsson"	"36"	"115"	"140"	"İzlanda"	"Víkingur Reykjavík"	"£136.590"	"M/AM LC"	"58,25"	"58,25"
""	"Pelle Mattsson"	"24"	"124"	"140"	"Danimarka,İsveç"	"Norwich City"	"£8.451.960"	"DM/M C"	"65,37"	"72,1"
""	"Sam Byram"	"32"	"117"	"140"	"İngiltere"	"Leeds United"	"£844.723"	"D/M RLC"	"61,04"	"61,04"
""	"Patrick Bamford"	"32"	"121"	"140"	"İngiltere,İrlanda Cumhuriyeti"	"Sheffield United"	"£300.000.000"	"ST C"	"64,5"	"64,5"
""	"Alex Pritchard"	"32"	"107"	"140"	"İngiltere"	""	"£0"	"M/AM C"	"59,05"	"59,05"
""	"Massimo Luongo"	"33"	"116"	"140"	"Avustralya,İtalya,Endonezya"	"Millwall"	"£1.213.215"	"DM/M C"	"62,1"	"62,1"
""	"Zach Clough"	"30"	"110"	"140"	"İngiltere"	"Newcastle Jets FC"	"£208.389"	"AM RLC"	"60,05"	"60,05"
""	"Ben Pearson"	"30"	"117"	"140"	"İngiltere"	"Stoke City"	"£3.605.234"	"DM/M C"	"62,76"	"62,76"
""	"Isaac Hayden"	"30"	"116"	"140"	"İngiltere,Jamaika"	"Queens Park Rangers"	"£1.826.921"	"DM/M C"	"63,71"	"63,71"
""	"Jorge Espejo"	"25"	"107"	"140"	"Şili"	"Universidad de Concepción"	"£272.333"	"D/WB RL"	"57,87"	"68,02"
""	"Angus Gunn"	"29"	"120"	"140"	"İskoçya,İngiltere"	"Nottingham Forest"	"£2.591.316"	"GK "	"64,61"	"68,72"
""	"Emerson Hyndman"	"29"	"106"	"140"	"Amerika Birleşik Devletleri,Portekiz"	""	"£0"	"M/AM C"	"63"	"63"
""	"Matthew Targett"	"30"	"127"	"140"	"İngiltere,İskoçya"	"Newcastle United"	"£1.217.361"	"D/WB L"	"64,11"	"64,11"
""	"Cameron Brannagan"	"29"	"120"	"140"	"İngiltere"	"Oxford United"	"£3.755.587"	"DM/M C"	"62,9"	"62,9"
""	"Jérémie Boga"	"28"	"132"	"140"	"Fildişi Sahilleri,Fransa"	"OGC Nice"	"£7.698.181"	"AM LC"	"65,52"	"65,52"
""	"Josh Cullen"	"29"	"132"	"140"	"İrlanda Cumhuriyeti,İngiltere"	"Burnley"	"£12.729.240"	"DM/M C"	"66,68"	"67,25"
""	"Dominic Iorfa"	"30"	"106"	"140"	"İngiltere,Nijerya"	"Sheffield Wednesday"	"£296.919"	"D RC"	"61,93"	"61,93"
""	"Godsway Donyoh"	"30"	"82"	"140"	"Gana,Togo"	"Asante Kotoko SC"	"£12.385"	"AM/ST L"	"53,86"	"53,86"
""	"Victor Hugo"	"21"	"123"	"140"	"Brezilya"	"ATM"	"£9.953.016"	"M/AM C"	"65,38"	"73,32"
""	"Tosin Adarabioyo"	"28"	"138"	"140"	"Nijerya,İngiltere"	"Chelsea"	"£12.935.701"	"D C"	"66,78"	"67,07"
""	"Sam Field"	"27"	"117"	"140"	"İngiltere"	"Queens Park Rangers"	"£3.968.055"	"DM/M C"	"64,01"	"68,74"
""	"Josh Bowler"	"26"	"103"	"140"	"İngiltere"	"Blackpool"	"£249.700"	"M/AM RL"	"58,9"	"63,03"
""	"Nathan Baxter"	"26"	"110"	"140"	"İngiltere"	"Watford"	"£629.977"	"GK "	"60,17"	"71,67"
""	"César Pérez"	"22"	"122"	"140"	"Şili"	"Club Social y Deportivo Defensa y Justicia"	"£8.642.068"	"DM/M C"	"63,06"	"70,35"
""	"Dara O'Shea"	"26"	"133"	"140"	"İrlanda Cumhuriyeti"	"Ipswich Town"	"£23.274.900"	"D RC"	"69,6"	"71,69"
""	"Japhet Tanganga"	"26"	"130"	"140"	"İngiltere,Kongo Demokratik Cumhuriyeti"	"Sheffield United"	"£11.863.800"	"D RC"	"67,38"	"70,26"
""	"Kieran Dowell"	"27"	"120"	"140"	"İngiltere"	"Hull City"	"£5.829.000"	"AM RLC"	"62,29"	"63,63"
""	"Stephy Mavididi"	"27"	"126"	"140"	"Kongo Demokratik Cumhuriyeti,İngiltere"	"Leicester City"	"£16.535.200"	"AM L"	"64,43"	"64,63"
""	"Grady Diangana"	"27"	"122"	"140"	"Kongo Demokratik Cumhuriyeti,İngiltere"	"Elche"	"£2.800.029"	"M/AM RLC"	"63,58"	"64,81"
""	"Jamie Cumming"	"26"	"117"	"140"	"İngiltere"	"Oxford United"	"£2.648.868"	"GK "	"62,44"	"71,55"
""	"Dylan Levitt"	"24"	"110"	"140"	"Galler"	"Leyton Orient"	"£754.452"	"M C"	"61,48"	"69,39"
""	"Dilan Markanday"	"24"	"103"	"140"	"İngiltere,Hindistan"	"Chesterfield"	"£418.220"	"AM RC"	"56,46"	"65,42"
""	"Pierre Ekwah"	"23"	"124"	"140"	"Fransa,Gana"	"AS Saint-Étienne"	"£9.005.782"	"DM/M C"	"63,81"	"71,07"
""	"Fisayo Dele-Bashiru"	"24"	"133"	"140"	"Nijerya,İngiltere"	"Capitolini Celesti"	"£3.623.500"	"M/AM C"	"67,02"	"69,03"
""	"Harrison Ashby"	"23"	"110"	"140"	"İskoçya,İngiltere"	"Newcastle United"	"£224.964"	"D/WB R"	"57,22"	"69,17"
""	"Divine Mukasa"	"18"	"115"	"140"	"İngiltere,Uganda,Litvanya"	"Manchester City"	"£9.824.000"	"M/AM C"	"61,14"	"72,06"
""	"Luke Cundle"	"23"	"114"	"140"	"İngiltere"	"Millwall"	"£4.041.830"	"M/AM C"	"62,27"	"70,95"
""	"Elías Hernández"	"37"	"101"	"140"	"Meksika"	"Gwangju FC"	"£300.000.000"	"AM R"	"64,08"	"64,08"
""	"Aaron Ramsey"	"22"	"126"	"140"	"İngiltere"	"Burnley"	"£9.891.200"	"M/AM C"	"65,06"	"70,92"
""	"Tom Cannon"	"22"	"126"	"140"	"İngiltere,İrlanda Cumhuriyeti"	"Sheffield United"	"£16.633.500"	"ST "	"63,19"	"67,93"
""	"Abu Kamara"	"22"	"116"	"140"	"İngiltere,Siera Lone"	"Hull City"	"£4.530.000"	"AM RLC"	"60,05"	"67,95"
""	"Luis Montes"	"39"	"107"	"140"	"Meksika"	""	"£0"	"M/AM C"	"60,67"	"60,67"
""	"Luis Binks"	"24"	"125"	"140"	"İskoçya,İngiltere"	"Brøndbyernes Idrætsforening"	"£3.868.748"	"D C"	"66,88"	"73,33"
""	"Troy Parrott"	"23"	"133"	"140"	"İrlanda Cumhuriyeti"	"AZ Alkmaar"	"£20.154.772"	"ST "	"65,14"	"67,1"
""	"Edwin Cardona"	"32"	"118"	"140"	"Kolombiya"	"Atlético Nacional S.A."	"£188.099"	"AM C"	"61,2"	"61,2"
""	"Harry Arter"	"35"	"96"	"140"	"İrlanda Cumhuriyeti,İngiltere"	"Precision Football"	"£45.783"	"DM/M C"	"56,21"	"56,21"
""	"Agustín Ojeda"	"21"	"117"	"140"	"Arjantin,Amerika Birleşik Devletleri"	"New York City FC"	"£7.083.172"	"AM RL"	"60,14"	"70,02"
""	"Mateo Mejía"	"22"	"113"	"140"	"Kolombiya,İspanya"	"Burgos"	"£2.074.096"	"AM/ST R"	"60,38"	"69,11"
""	"Igor Coronado"	"33"	"123"	"140"	"Brezilya,İtalya"	"Sharjah FC"	"£300.000.000"	"AM LC"	"65,22"	"65,22"
""	"Harry Clarke"	"24"	"123"	"140"	"İngiltere"	"Ipswich Town"	"£8.954.401"	"D RC"	"63,66"	"70,62"
""	"Jacob Murphy"	"30"	"140"	"140"	"İngiltere"	"Newcastle United"	"£16.814.404"	"M/AM RL"	"67,36"	"67,36"
""	"Jordon Ibe"	"29"	"71"	"140"	"İngiltere,Nijerya"	"Lokomotiv 1929 Sofia"	"£2.351"	"AM RLC"	"52,22"	"52,22"
""	"Josh Brownhill"	"29"	"130"	"140"	"İngiltere"	"Al-Shabab Football Club"	"£18.810.000"	"DM/M/AM C"	"64,29"	"64,8"
""	"Frank Fabra"	"34"	"113"	"140"	"Kolombiya,Arjantin"	"El Equipo del Pueblo S.A."	"£31.528"	"D/WB L"	"62,22"	"62,22"
""	"Alfonso González"	"31"	"121"	"140"	"Meksika"	"CD Atlas"	"£300.000.000"	"M LC"	"61,81"	"61,81"
""	"Daniel Torres"	"35"	"118"	"140"	"Kolombiya"	"Independiente Santa Fe S.A."	"£300.000.000"	"DM/M C"	"64,21"	"64,21"
""	"Jean-Philippe Gbamin"	"30"	"126"	"140"	"Fildişi Sahilleri,Fransa"	"FC Metz"	"£2.671.454"	"D/DM/M RC"	"66,09"	"66,09"
""	"Stefan Medina"	"33"	"126"	"140"	"Kolombiya"	"CF Monterrey"	"£418.382"	"D RC"	"64,21"	"64,21"
""	"Mason Holgate"	"28"	"115"	"140"	"Jamaika,İngiltere"	"Al-Gharafa Sports Club"	"£3.290.446"	"D RC"	"64,65"	"68,12"
""	"Flynn Downes"	"26"	"129"	"140"	"İngiltere"	"Southampton"	"£19.294.880"	"DM/M C"	"66,82"	"69,97"
""	"Lewis O'Brien"	"26"	"123"	"140"	"İngiltere"	"Wrexham"	"£7.944.090"	"DM/M C"	"63,69"	"68,33"
""	"Andrés Castrín"	"22"	"120"	"140"	"İspanya"	"Sevilla"	"£5.254.377"	"D C"	"63,86"	"72,98"
""	"Osvaldo Rodríguez"	"29"	"122"	"140"	"Meksika"	"Tigres de la UANL"	"£219.065"	"D L"	"60,86"	"61,73"
""	"Yakiv Kinareikin"	"21"	"104"	"140"	"Ukrayna"	"Villarreal"	"£2.115.577"	"GK "	"55,83"	"69,99"
""	"Furkan Akyüz"	"20"	"82"	"140"	"Türkiye"	"Sarıyer"	"£95.487"	"GK "	"54,61"	"75,05"
""	"Dani Barcia"	"22"	"125"	"140"	"İspanya"	"Coruña"	"£4.627.827"	"D LC"	"63,61"	"70,43"
""	"Luis Chávez"	"29"	"131"	"140"	"Meksika"	"Dinamo Moscow"	"£5.292.984"	"DM/M C"	"64,25"	"64,25"
""	"Lewis Gibson"	"25"	"122"	"140"	"İngiltere"	"Preston North End"	"£5.205.600"	"D C"	"63,22"	"69,31"
""	"Matty Longstaff"	"25"	"101"	"140"	"İngiltere"	"Bristol Rovers"	"£712.690"	"M C"	"55,63"	"65,53"
""	"Orbelín Pineda"	"29"	"135"	"140"	"Meksika"	"AEK Athens"	"£22.107.792"	"M/AM LC"	"67,62"	"67,62"
""	"Moritz Jenz"	"26"	"130"	"140"	"Nijerya,Almanya"	"VfL Wolfsburg"	"£3.500.037"	"D C"	"69,46"	"72,43"
""	"Harry Darling"	"26"	"118"	"140"	"İngiltere"	"Norwich City"	"£4.888.620"	"D C"	"65,4"	"71,56"
""	"Miguel Borja"	"32"	"124"	"140"	"Kolombiya,Arjantin"	"Al-Wasl"	"£300.000.000"	"ST "	"63,14"	"63,14"
""	"Jack Rudoni"	"24"	"130"	"140"	"İngiltere,İtalya"	"Coventry City"	"£14.208.000"	"M/AM RLC"	"66,87"	"69,74"
